Date Time, VATO Actual_Location_Confirmed, , , VATO Actual_Location-Region_ID, , , VATO Actual_Location-Segment_ID, , , VATO Actual_Location-Offset, , , VATO Actual_Speed, , , VATO Actual_Speed_KPH, , , VATO Controlling_ATC, , , VATO Loss_Of_Comm_With_RATO, , , VATO Loss_Of_Comm_With_RATP, , , VATO Map_Version, , , VATO Next_Operating_Mode, , , VATO NP_Read_Counter, , , VATO Operating_Mode, , , VATO RATP_Train_ID, , , VATO VATC_Cradle_Index, , , VATO Vehicle_ID, , , VATO Initialization_Complete, , , VATO VATP_RATP_Msg_Rcv_Count, , , VATP_CC_DATA CrossChecked_Input_Data-CC_TACH_DIRECTION_1_IDX, , , VATP_CC_DATA CrossChecked_Input_Data-CC_TACH_DIRECTION_2_IDX, , , Event Name, 
, Raw Value , Calc Value , Enum/Bitmap , Raw Value , Calc Value , Enum/Bitmap , Raw Value , Calc Value , Enum/Bitmap , Raw Value , Calc Value , Enum/Bitmap , Raw Value , Calc Value , Enum/Bitmap , Raw Value , Calc Value , Enum/Bitmap , Raw Value , Calc Value , Enum/Bitmap , Raw Value , Calc Value , Enum/Bitmap , Raw Value , Calc Value , Enum/Bitmap , Raw Value , Calc Value , Enum/Bitmap , Raw Value , Calc Value , Enum/Bitmap , Raw Value , Calc Value , Enum/Bitmap , Raw Value , Calc Value , Enum/Bitmap , Raw Value , Calc Value , Enum/Bitmap , Raw Value , Calc Value , Enum/Bitmap , Raw Value , Calc Value , Enum/Bitmap , Raw Value , Calc Value , Enum/Bitmap , Raw Value , Calc Value , Enum/Bitmap , Raw Value , Calc Value , Enum/Bitmap , Raw Value , Calc Value , Enum/Bitmap , 
20/05/2019 12:26:37, 1, 0,  , 1, 0,  , 3, 0,  , 3988, 398.8,  , 0, 0,  , 0, 0,  , 0, 0, FALSE, 0, 0,  , 0, 0,  , 117, 1.17,  , 5, 0, UTO_MODE, 19, 0,  , 2, 0, RM_MODE, 1001, 0,  , 1, 0, VATC A, 201, 0,  , 1, 0,  , 7464, 0,  , 0, 0,  , 3, 0,  , 
20/05/2019 12:26:37, 1, 0,  , 1, 0,  , 3, 0,  , 3988, 398.8,  , 0, 0,  , 0, 0,  , 0, 0, FALSE, 0, 0,  , 0, 0,  , 117, 1.17,  , 5, 0, UTO_MODE, 19, 0,  , 2, 0, RM_MODE, 1001, 0,  , 1, 0, VATC A, 201, 0,  , 1, 0,  , 7464, 0,  , 0, 0,  , 3, 0,  , 
20/05/2019 12:26:37, 1, 0,  , 1, 0,  , 3, 0,  , 3988, 398.8,  , 0, 0,  , 0, 0,  , 0, 0, FALSE, 0, 0,  , 0, 0,  , 117, 1.17,  , 5, 0, UTO_MODE, 19, 0,  , 2, 0, RM_MODE, 1001, 0,  , 1, 0, VATC A, 201, 0,  , 1, 0,  , 7464, 0,  , 0, 0,  , 3, 0,  , 
20/05/2019 12:26:37, 1, 0,  , 1, 0,  , 3, 0,  , 3988, 398.8,  , 0, 0,  , 0, 0,  , 0, 0, FALSE, 0, 0,  , 0, 0,  , 117, 1.17,  , 5, 0, UTO_MODE, 19, 0,  , 2, 0, RM_MODE, 1001, 0,  , 1, 0, VATC A, 201, 0,  , 1, 0,  , 7465, 0,  , 0, 0,  , 3, 0,  , 
20/05/2019 12:26:38, 1, 0,  , 1, 0,  , 3, 0,  , 3988, 398.8,  , 0, 0,  , 0, 0,  , 0, 0, FALSE, 0, 0,  , 0, 0,  , 117, 1.17,  , 5, 0, UTO_MODE, 19, 0,  , 2, 0, RM_MODE, 1001, 0,  , 1, 0, VATC A, 201, 0,  , 1, 0,  , 7465, 0,  , 0, 0,  , 3, 0,  , 
20/05/2019 12:26:38, 1, 0,  , 1, 0,  , 3, 0,  , 3988, 398.8,  , 0, 0,  , 0, 0,  , 0, 0, FALSE, 0, 0,  , 0, 0,  , 117, 1.17,  , 5, 0, UTO_MODE, 19, 0,  , 2, 0, RM_MODE, 1001, 0,  , 1, 0, VATC A, 201, 0,  , 1, 0,  , 7466, 0,  , 0, 0,  , 3, 0,  , 
20/05/2019 12:26:38, 1, 0,  , 1, 0,  , 3, 0,  , 3988, 398.8,  , 0, 0,  , 0, 0,  , 0, 0, FALSE, 0, 0,  , 0, 0,  , 117, 1.17,  , 5, 0, UTO_MODE, 19, 0,  , 2, 0, RM_MODE, 1001, 0,  , 1, 0, VATC A, 201, 0,  , 1, 0,  , 7466, 0,  , 0, 0,  , 3, 0,  , 
20/05/2019 12:26:38, 1, 0,  , 1, 0,  , 3, 0,  , 3988, 398.8,  , 0, 0,  , 0, 0,  , 0, 0, FALSE, 0, 0,  , 0, 0,  , 117, 1.17,  , 5, 0, UTO_MODE, 19, 0,  , 2, 0, RM_MODE, 1001, 0,  , 1, 0, VATC A, 201, 0,  , 1, 0,  , 7466, 0,  , 0, 0,  , 3, 0,  , 
20/05/2019 12:26:38, 1, 0,  , 1, 0,  , 3, 0,  , 3988, 398.8,  , 0, 0,  , 0, 0,  , 0, 0, FALSE, 0, 0,  , 0, 0,  , 117, 1.17,  , 5, 0, UTO_MODE, 19, 0,  , 2, 0, RM_MODE, 1001, 0,  , 1, 0, VATC A, 201, 0,  , 1, 0,  , 7467, 0,  , 0, 0,  , 3, 0,  , 
20/05/2019 12:26:38, 1, 0,  , 1, 0,  , 3, 0,  , 3988, 398.8,  , 0, 0,  , 0, 0,  , 0, 0, FALSE, 0, 0,  , 0, 0,  , 117, 1.17,  , 5, 0, UTO_MODE, 19, 0,  , 2, 0, RM_MODE, 1001, 0,  , 1, 0, VATC A, 201, 0,  , 1, 0,  , 7467, 0,  , 0, 0,  , 3, 0,  , 
20/05/2019 12:26:38, 1, 0,  , 1, 0,  , 3, 0,  , 3988, 398.8,  , 0, 0,  , 0, 0,  , 0, 0, FALSE, 0, 0,  , 0, 0,  , 117, 1.17,  , 5, 0, UTO_MODE, 19, 0,  , 2, 0, RM_MODE, 1001, 0,  , 1, 0, VATC A, 201, 0,  , 1, 0,  , 7468, 0,  , 0, 0,  , 3, 0,  , 
20/05/2019 12:26:38, 1, 0,  , 1, 0,  , 3, 0,  , 3988, 398.8,  , 0, 0,  , 0, 0,  , 0, 0, FALSE, 0, 0,  , 0, 0,  , 117, 1.17,  , 5, 0, UTO_MODE, 19, 0,  , 2, 0, RM_MODE, 1001, 0,  , 1, 0, VATC A, 201, 0,  , 1, 0,  , 7468, 0,  , 0, 0,  , 3, 0,  , 
20/05/2019 12:26:38, 1, 0,  , 1, 0,  , 3, 0,  , 3988, 398.8,  , 0, 0,  , 0, 0,  , 0, 0, FALSE, 0, 0,  , 0, 0,  , 117, 1.17,  , 5, 0, UTO_MODE, 19, 0,  , 2, 0, RM_MODE, 1001, 0,  , 1, 0, VATC A, 201, 0,  , 1, 0,  , 7468, 0,  , 0, 0,  , 3, 0,  , 
20/05/2019 12:26:38, 1, 0,  , 1, 0,  , 3, 0,  , 3988, 398.8,  , 0, 0,  , 0, 0,  , 0, 0, FALSE, 0, 0,  , 0, 0,  , 117, 1.17,  , 5, 0, UTO_MODE, 19, 0,  , 2, 0, RM_MODE, 1001, 0,  , 1, 0, VATC A, 201, 0,  , 1, 0,  , 7469, 0,  , 0, 0,  , 3, 0,  , 
20/05/2019 12:26:39, 1, 0,  , 1, 0,  , 3, 0,  , 3988, 398.8,  , 0, 0,  , 0, 0,  , 0, 0, FALSE, 0, 0,  , 0, 0,  , 117, 1.17,  , 5, 0, UTO_MODE, 19, 0,  , 2, 0, RM_MODE, 1001, 0,  , 1, 0, VATC A, 201, 0,  , 1, 0,  , 7469, 0,  , 0, 0,  , 3, 0,  , 
20/05/2019 12:26:39, 1, 0,  , 1, 0,  , 3, 0,  , 3988, 398.8,  , 0, 0,  , 0, 0,  , 0, 0, FALSE, 0, 0,  , 0, 0,  , 117, 1.17,  , 5, 0, UTO_MODE, 19, 0,  , 2, 0, RM_MODE, 1001, 0,  , 1, 0, VATC A, 201, 0,  , 1, 0,  , 7470, 0,  , 0, 0,  , 3, 0,  , 
20/05/2019 12:26:39, 1, 0,  , 1, 0,  , 3, 0,  , 3988, 398.8,  , 0, 0,  , 0, 0,  , 0, 0, FALSE, 0, 0,  , 0, 0,  , 117, 1.17,  , 5, 0, UTO_MODE, 19, 0,  , 2, 0, RM_MODE, 1001, 0,  , 1, 0, VATC A, 201, 0,  , 1, 0,  , 7470, 0,  , 0, 0,  , 3, 0,  , 
20/05/2019 12:26:39, 1, 0,  , 1, 0,  , 3, 0,  , 3988, 398.8,  , 0, 0,  , 0, 0,  , 0, 0, FALSE, 0, 0,  , 0, 0,  , 117, 1.17,  , 5, 0, UTO_MODE, 19, 0,  , 2, 0, RM_MODE, 1001, 0,  , 1, 0, VATC A, 201, 0,  , 1, 0,  , 7470, 0,  , 0, 0,  , 3, 0,  , 
20/05/2019 12:26:39, 1, 0,  , 1, 0,  , 3, 0,  , 3988, 398.8,  , 0, 0,  , 0, 0,  , 0, 0, FALSE, 0, 0,  , 0, 0,  , 117, 1.17,  , 5, 0, UTO_MODE, 19, 0,  , 2, 0, RM_MODE, 1001, 0,  , 1, 0, VATC A, 201, 0,  , 1, 0,  , 7471, 0,  , 0, 0,  , 3, 0,  , 
20/05/2019 12:26:39, 1, 0,  , 1, 0,  , 3, 0,  , 3988, 398.8,  , 0, 0,  , 0, 0,  , 0, 0, FALSE, 0, 0,  , 0, 0,  , 117, 1.17,  , 5, 0, UTO_MODE, 19, 0,  , 2, 0, RM_MODE, 1001, 0,  , 1, 0, VATC A, 201, 0,  , 1, 0,  , 7471, 0,  , 0, 0,  , 3, 0,  , 
20/05/2019 12:26:39, 1, 0,  , 1, 0,  , 3, 0,  , 3988, 398.8,  , 0, 0,  , 0, 0,  , 0, 0, FALSE, 0, 0,  , 0, 0,  , 117, 1.17,  , 5, 0, UTO_MODE, 19, 0,  , 2, 0, RM_MODE, 1001, 0,  , 1, 0, VATC A, 201, 0,  , 1, 0,  , 7472, 0,  , 0, 0,  , 3, 0,  , 
20/05/2019 12:26:39, 1, 0,  , 1, 0,  , 3, 0,  , 3988, 398.8,  , 0, 0,  , 0, 0,  , 0, 0, FALSE, 0, 0,  , 0, 0,  , 117, 1.17,  , 5, 0, UTO_MODE, 19, 0,  , 2, 0, RM_MODE, 1001, 0,  , 1, 0, VATC A, 201, 0,  , 1, 0,  , 7472, 0,  , 0, 0,  , 3, 0,  , 
20/05/2019 12:26:39, 1, 0,  , 1, 0,  , 3, 0,  , 3988, 398.8,  , 0, 0,  , 0, 0,  , 0, 0, FALSE, 0, 0,  , 0, 0,  , 117, 1.17,  , 5, 0, UTO_MODE, 19, 0,  , 2, 0, RM_MODE, 1001, 0,  , 1, 0, VATC A, 201, 0,  , 1, 0,  , 7472, 0,  , 0, 0,  , 3, 0,  , 
20/05/2019 12:26:39, 1, 0,  , 1, 0,  , 3, 0,  , 3988, 398.8,  , 0, 0,  , 0, 0,  , 0, 0, FALSE, 0, 0,  , 0, 0,  , 117, 1.17,  , 5, 0, UTO_MODE, 19, 0,  , 2, 0, RM_MODE, 1001, 0,  , 1, 0, VATC A, 201, 0,  , 1, 0,  , 7473, 0,  , 0, 0,  , 3, 0,  , 
20/05/2019 12:26:40, 1, 0,  , 1, 0,  , 3, 0,  , 3988, 398.8,  , 0, 0,  , 0, 0,  , 0, 0, FALSE, 0, 0,  , 0, 0,  , 117, 1.17,  , 5, 0, UTO_MODE, 19, 0,  , 2, 0, RM_MODE, 1001, 0,  , 1, 0, VATC A, 201, 0,  , 1, 0,  , 7473, 0,  , 0, 0,  , 3, 0,  , 
20/05/2019 12:26:40, 1, 0,  , 1, 0,  , 3, 0,  , 3988, 398.8,  , 0, 0,  , 0, 0,  , 0, 0, FALSE, 0, 0,  , 0, 0,  , 117, 1.17,  , 5, 0, UTO_MODE, 19, 0,  , 2, 0, RM_MODE, 1001, 0,  , 1, 0, VATC A, 201, 0,  , 1, 0,  , 7474, 0,  , 0, 0,  , 3, 0,  , 
20/05/2019 12:26:40, 1, 0,  , 1, 0,  , 3, 0,  , 3988, 398.8,  , 0, 0,  , 0, 0,  , 0, 0, FALSE, 0, 0,  , 0, 0,  , 117, 1.17,  , 5, 0, UTO_MODE, 19, 0,  , 2, 0, RM_MODE, 1001, 0,  , 1, 0, VATC A, 201, 0,  , 1, 0,  , 7474, 0,  , 0, 0,  , 3, 0,  , 
20/05/2019 12:26:40, 1, 0,  , 1, 0,  , 3, 0,  , 3988, 398.8,  , 0, 0,  , 0, 0,  , 0, 0, FALSE, 0, 0,  , 0, 0,  , 117, 1.17,  , 5, 0, UTO_MODE, 19, 0,  , 2, 0, RM_MODE, 1001, 0,  , 1, 0, VATC A, 201, 0,  , 1, 0,  , 7474, 0,  , 0, 0,  , 3, 0,  , 
20/05/2019 12:26:40, 1, 0,  , 1, 0,  , 3, 0,  , 3988, 398.8,  , 0, 0,  , 0, 0,  , 0, 0, FALSE, 0, 0,  , 0, 0,  , 117, 1.17,  , 5, 0, UTO_MODE, 19, 0,  , 2, 0, RM_MODE, 1001, 0,  , 1, 0, VATC A, 201, 0,  , 1, 0,  , 7475, 0,  , 0, 0,  , 3, 0,  , 
20/05/2019 12:26:40, 1, 0,  , 1, 0,  , 3, 0,  , 3988, 398.8,  , 0, 0,  , 0, 0,  , 0, 0, FALSE, 0, 0,  , 0, 0,  , 117, 1.17,  , 5, 0, UTO_MODE, 19, 0,  , 2, 0, RM_MODE, 1001, 0,  , 1, 0, VATC A, 201, 0,  , 1, 0,  , 7475, 0,  , 0, 0,  , 3, 0,  , 
20/05/2019 12:26:40, 1, 0,  , 1, 0,  , 3, 0,  , 3988, 398.8,  , 0, 0,  , 0, 0,  , 0, 0, FALSE, 0, 0,  , 0, 0,  , 117, 1.17,  , 5, 0, UTO_MODE, 19, 0,  , 2, 0, RM_MODE, 1001, 0,  , 1, 0, VATC A, 201, 0,  , 1, 0,  , 7476, 0,  , 0, 0,  , 3, 0,  , 
20/05/2019 12:26:40, 1, 0,  , 1, 0,  , 3, 0,  , 3988, 398.8,  , 0, 0,  , 0, 0,  , 0, 0, FALSE, 0, 0,  , 0, 0,  , 117, 1.17,  , 5, 0, UTO_MODE, 19, 0,  , 2, 0, RM_MODE, 1001, 0,  , 1, 0, VATC A, 201, 0,  , 1, 0,  , 7476, 0,  , 0, 0,  , 3, 0,  , 
20/05/2019 12:26:40, 1, 0,  , 1, 0,  , 3, 0,  , 3988, 398.8,  , 0, 0,  , 0, 0,  , 0, 0, FALSE, 0, 0,  , 0, 0,  , 117, 1.17,  , 5, 0, UTO_MODE, 19, 0,  , 2, 0, RM_MODE, 1001, 0,  , 1, 0, VATC A, 201, 0,  , 1, 0,  , 7477, 0,  , 0, 0,  , 3, 0,  , 
20/05/2019 12:26:41, 1, 0,  , 1, 0,  , 3, 0,  , 3988, 398.8,  , 0, 0,  , 0, 0,  , 0, 0, FALSE, 0, 0,  , 0, 0,  , 117, 1.17,  , 5, 0, UTO_MODE, 19, 0,  , 2, 0, RM_MODE, 1001, 0,  , 1, 0, VATC A, 201, 0,  , 1, 0,  , 7477, 0,  , 0, 0,  , 3, 0,  , 
20/05/2019 12:26:41, 1, 0,  , 1, 0,  , 3, 0,  , 3988, 398.8,  , 0, 0,  , 0, 0,  , 0, 0, FALSE, 0, 0,  , 0, 0,  , 117, 1.17,  , 5, 0, UTO_MODE, 19, 0,  , 2, 0, RM_MODE, 1001, 0,  , 1, 0, VATC A, 201, 0,  , 1, 0,  , 7477, 0,  , 0, 0,  , 3, 0,  , 
20/05/2019 12:26:41, 1, 0,  , 1, 0,  , 3, 0,  , 3988, 398.8,  , 0, 0,  , 0, 0,  , 0, 0, FALSE, 0, 0,  , 0, 0,  , 117, 1.17,  , 5, 0, UTO_MODE, 19, 0,  , 2, 0, RM_MODE, 1001, 0,  , 1, 0, VATC A, 201, 0,  , 1, 0,  , 7478, 0,  , 0, 0,  , 3, 0,  , 
20/05/2019 12:26:41, 1, 0,  , 1, 0,  , 3, 0,  , 3988, 398.8,  , 0, 0,  , 0, 0,  , 0, 0, FALSE, 0, 0,  , 0, 0,  , 117, 1.17,  , 5, 0, UTO_MODE, 19, 0,  , 2, 0, RM_MODE, 1001, 0,  , 1, 0, VATC A, 201, 0,  , 1, 0,  , 7478, 0,  , 0, 0,  , 3, 0,  , 
20/05/2019 12:26:41, 1, 0,  , 1, 0,  , 3, 0,  , 3988, 398.8,  , 0, 0,  , 0, 0,  , 0, 0, FALSE, 0, 0,  , 0, 0,  , 117, 1.17,  , 5, 0, UTO_MODE, 19, 0,  , 2, 0, RM_MODE, 1001, 0,  , 1, 0, VATC A, 201, 0,  , 1, 0,  , 7479, 0,  , 0, 0,  , 3, 0,  , 
20/05/2019 12:26:41, 1, 0,  , 1, 0,  , 3, 0,  , 3988, 398.8,  , 0, 0,  , 0, 0,  , 0, 0, FALSE, 0, 0,  , 0, 0,  , 117, 1.17,  , 5, 0, UTO_MODE, 19, 0,  , 2, 0, RM_MODE, 1001, 0,  , 1, 0, VATC A, 201, 0,  , 1, 0,  , 7479, 0,  , 0, 0,  , 3, 0,  , 
20/05/2019 12:26:41, 1, 0,  , 1, 0,  , 3, 0,  , 3988, 398.8,  , 0, 0,  , 0, 0,  , 0, 0, FALSE, 0, 0,  , 0, 0,  , 117, 1.17,  , 5, 0, UTO_MODE, 19, 0,  , 2, 0, RM_MODE, 1001, 0,  , 1, 0, VATC A, 201, 0,  , 1, 0,  , 7479, 0,  , 0, 0,  , 3, 0,  , 
20/05/2019 12:26:41, 1, 0,  , 1, 0,  , 3, 0,  , 3988, 398.8,  , 0, 0,  , 0, 0,  , 0, 0, FALSE, 0, 0,  , 0, 0,  , 117, 1.17,  , 5, 0, UTO_MODE, 19, 0,  , 2, 0, RM_MODE, 1001, 0,  , 1, 0, VATC A, 201, 0,  , 1, 0,  , 7480, 0,  , 0, 0,  , 3, 0,  , 
20/05/2019 12:26:41, 1, 0,  , 1, 0,  , 3, 0,  , 3988, 398.8,  , 0, 0,  , 0, 0,  , 0, 0, FALSE, 0, 0,  , 0, 0,  , 117, 1.17,  , 5, 0, UTO_MODE, 19, 0,  , 2, 0, RM_MODE, 1001, 0,  , 1, 0, VATC A, 201, 0,  , 1, 0,  , 7480, 0,  , 0, 0,  , 3, 0,  , 
20/05/2019 12:26:41, 1, 0,  , 1, 0,  , 3, 0,  , 3988, 398.8,  , 0, 0,  , 0, 0,  , 0, 0, FALSE, 0, 0,  , 0, 0,  , 117, 1.17,  , 5, 0, UTO_MODE, 19, 0,  , 2, 0, RM_MODE, 1001, 0,  , 1, 0, VATC A, 201, 0,  , 1, 0,  , 7481, 0,  , 0, 0,  , 3, 0,  , 
20/05/2019 12:26:42, 1, 0,  , 1, 0,  , 3, 0,  , 3988, 398.8,  , 0, 0,  , 0, 0,  , 0, 0, FALSE, 0, 0,  , 0, 0,  , 117, 1.17,  , 5, 0, UTO_MODE, 19, 0,  , 2, 0, RM_MODE, 1001, 0,  , 1, 0, VATC A, 201, 0,  , 1, 0,  , 7481, 0,  , 0, 0,  , 3, 0,  , 
20/05/2019 12:26:42, 1, 0,  , 1, 0,  , 3, 0,  , 3988, 398.8,  , 0, 0,  , 0, 0,  , 0, 0, FALSE, 0, 0,  , 0, 0,  , 117, 1.17,  , 5, 0, UTO_MODE, 19, 0,  , 2, 0, RM_MODE, 1001, 0,  , 1, 0, VATC A, 201, 0,  , 1, 0,  , 7481, 0,  , 0, 0,  , 3, 0,  , 
20/05/2019 12:26:42, 1, 0,  , 1, 0,  , 3, 0,  , 3988, 398.8,  , 0, 0,  , 0, 0,  , 0, 0, FALSE, 0, 0,  , 0, 0,  , 117, 1.17,  , 5, 0, UTO_MODE, 19, 0,  , 2, 0, RM_MODE, 1001, 0,  , 1, 0, VATC A, 201, 0,  , 1, 0,  , 7482, 0,  , 0, 0,  , 3, 0,  , 
20/05/2019 12:26:42, 1, 0,  , 1, 0,  , 3, 0,  , 3988, 398.8,  , 0, 0,  , 0, 0,  , 0, 0, FALSE, 0, 0,  , 0, 0,  , 117, 1.17,  , 5, 0, UTO_MODE, 19, 0,  , 2, 0, RM_MODE, 1001, 0,  , 1, 0, VATC A, 201, 0,  , 1, 0,  , 7482, 0,  , 0, 0,  , 3, 0,  , 
20/05/2019 12:26:42, 1, 0,  , 1, 0,  , 3, 0,  , 3988, 398.8,  , 0, 0,  , 0, 0,  , 0, 0, FALSE, 0, 0,  , 0, 0,  , 117, 1.17,  , 5, 0, UTO_MODE, 19, 0,  , 2, 0, RM_MODE, 1001, 0,  , 1, 0, VATC A, 201, 0,  , 1, 0,  , 7483, 0,  , 0, 0,  , 3, 0,  , 
20/05/2019 12:26:42, 1, 0,  , 1, 0,  , 3, 0,  , 3988, 398.8,  , 0, 0,  , 0, 0,  , 0, 0, FALSE, 0, 0,  , 0, 0,  , 117, 1.17,  , 5, 0, UTO_MODE, 19, 0,  , 2, 0, RM_MODE, 1001, 0,  , 1, 0, VATC A, 201, 0,  , 1, 0,  , 7483, 0,  , 0, 0,  , 3, 0,  , 
20/05/2019 12:26:42, 1, 0,  , 1, 0,  , 3, 0,  , 3988, 398.8,  , 0, 0,  , 0, 0,  , 0, 0, FALSE, 0, 0,  , 0, 0,  , 117, 1.17,  , 5, 0, UTO_MODE, 19, 0,  , 2, 0, RM_MODE, 1001, 0,  , 1, 0, VATC A, 201, 0,  , 1, 0,  , 7483, 0,  , 0, 0,  , 3, 0,  , 
20/05/2019 12:26:42, 1, 0,  , 1, 0,  , 3, 0,  , 3988, 398.8,  , 0, 0,  , 0, 0,  , 0, 0, FALSE, 0, 0,  , 0, 0,  , 117, 1.17,  , 5, 0, UTO_MODE, 19, 0,  , 2, 0, RM_MODE, 1001, 0,  , 1, 0, VATC A, 201, 0,  , 1, 0,  , 7484, 0,  , 0, 0,  , 3, 0,  , 
20/05/2019 12:26:42, 1, 0,  , 1, 0,  , 3, 0,  , 3988, 398.8,  , 0, 0,  , 0, 0,  , 0, 0, FALSE, 0, 0,  , 0, 0,  , 117, 1.17,  , 5, 0, UTO_MODE, 19, 0,  , 2, 0, RM_MODE, 1001, 0,  , 1, 0, VATC A, 201, 0,  , 1, 0,  , 7484, 0,  , 0, 0,  , 3, 0,  , 
20/05/2019 12:26:42, 1, 0,  , 1, 0,  , 3, 0,  , 3988, 398.8,  , 0, 0,  , 0, 0,  , 0, 0, FALSE, 0, 0,  , 0, 0,  , 117, 1.17,  , 5, 0, UTO_MODE, 19, 0,  , 2, 0, RM_MODE, 1001, 0,  , 1, 0, VATC A, 201, 0,  , 1, 0,  , 7485, 0,  , 0, 0,  , 3, 0,  , 
20/05/2019 12:26:43, 1, 0,  , 1, 0,  , 3, 0,  , 3988, 398.8,  , 0, 0,  , 0, 0,  , 0, 0, FALSE, 0, 0,  , 0, 0,  , 117, 1.17,  , 5, 0, UTO_MODE, 19, 0,  , 2, 0, RM_MODE, 1001, 0,  , 1, 0, VATC A, 201, 0,  , 1, 0,  , 7485, 0,  , 0, 0,  , 3, 0,  , 
20/05/2019 12:26:43, 1, 0,  , 1, 0,  , 3, 0,  , 3988, 398.8,  , 0, 0,  , 0, 0,  , 0, 0, FALSE, 0, 0,  , 0, 0,  , 117, 1.17,  , 5, 0, UTO_MODE, 19, 0,  , 2, 0, RM_MODE, 1001, 0,  , 1, 0, VATC A, 201, 0,  , 1, 0,  , 7485, 0,  , 0, 0,  , 3, 0,  , 
20/05/2019 12:26:43, 1, 0,  , 1, 0,  , 3, 0,  , 3988, 398.8,  , 0, 0,  , 0, 0,  , 0, 0, FALSE, 0, 0,  , 0, 0,  , 117, 1.17,  , 5, 0, UTO_MODE, 19, 0,  , 2, 0, RM_MODE, 1001, 0,  , 1, 0, VATC A, 201, 0,  , 1, 0,  , 7486, 0,  , 0, 0,  , 3, 0,  , 
20/05/2019 12:26:43, 1, 0,  , 1, 0,  , 3, 0,  , 3988, 398.8,  , 0, 0,  , 0, 0,  , 0, 0, FALSE, 0, 0,  , 0, 0,  , 117, 1.17,  , 5, 0, UTO_MODE, 19, 0,  , 2, 0, RM_MODE, 1001, 0,  , 1, 0, VATC A, 201, 0,  , 1, 0,  , 7486, 0,  , 0, 0,  , 3, 0,  , 
20/05/2019 12:26:43, 1, 0,  , 1, 0,  , 3, 0,  , 3988, 398.8,  , 0, 0,  , 0, 0,  , 0, 0, FALSE, 0, 0,  , 0, 0,  , 117, 1.17,  , 5, 0, UTO_MODE, 19, 0,  , 2, 0, RM_MODE, 1001, 0,  , 1, 0, VATC A, 201, 0,  , 1, 0,  , 7487, 0,  , 0, 0,  , 3, 0,  , 
20/05/2019 12:26:43, 1, 0,  , 1, 0,  , 3, 0,  , 3988, 398.8,  , 0, 0,  , 0, 0,  , 0, 0, FALSE, 0, 0,  , 0, 0,  , 117, 1.17,  , 5, 0, UTO_MODE, 19, 0,  , 2, 0, RM_MODE, 1001, 0,  , 1, 0, VATC A, 201, 0,  , 1, 0,  , 7487, 0,  , 0, 0,  , 3, 0,  , 
20/05/2019 12:26:43, 1, 0,  , 1, 0,  , 3, 0,  , 3988, 398.8,  , 0, 0,  , 0, 0,  , 0, 0, FALSE, 0, 0,  , 0, 0,  , 117, 1.17,  , 5, 0, UTO_MODE, 19, 0,  , 2, 0, RM_MODE, 1001, 0,  , 1, 0, VATC A, 201, 0,  , 1, 0,  , 7488, 0,  , 0, 0,  , 3, 0,  , 
20/05/2019 12:26:43, 1, 0,  , 1, 0,  , 3, 0,  , 3988, 398.8,  , 0, 0,  , 0, 0,  , 0, 0, FALSE, 0, 0,  , 0, 0,  , 117, 1.17,  , 5, 0, UTO_MODE, 19, 0,  , 2, 0, RM_MODE, 1001, 0,  , 1, 0, VATC A, 201, 0,  , 1, 0,  , 7488, 0,  , 0, 0,  , 3, 0,  , 
20/05/2019 12:26:43, 1, 0,  , 1, 0,  , 3, 0,  , 3988, 398.8,  , 0, 0,  , 0, 0,  , 0, 0, FALSE, 0, 0,  , 0, 0,  , 117, 1.17,  , 5, 0, UTO_MODE, 19, 0,  , 2, 0, RM_MODE, 1001, 0,  , 1, 0, VATC A, 201, 0,  , 1, 0,  , 7488, 0,  , 0, 0,  , 3, 0,  , 
20/05/2019 12:26:43, 1, 0,  , 1, 0,  , 3, 0,  , 3988, 398.8,  , 0, 0,  , 0, 0,  , 0, 0, FALSE, 0, 0,  , 0, 0,  , 117, 1.17,  , 5, 0, UTO_MODE, 19, 0,  , 2, 0, RM_MODE, 1001, 0,  , 1, 0, VATC A, 201, 0,  , 1, 0,  , 7489, 0,  , 0, 0,  , 3, 0,  , 
20/05/2019 12:26:44, 1, 0,  , 1, 0,  , 3, 0,  , 3988, 398.8,  , 0, 0,  , 0, 0,  , 0, 0, FALSE, 0, 0,  , 0, 0,  , 117, 1.17,  , 5, 0, UTO_MODE, 19, 0,  , 2, 0, RM_MODE, 1001, 0,  , 1, 0, VATC A, 201, 0,  , 1, 0,  , 7489, 0,  , 0, 0,  , 3, 0,  , 
20/05/2019 12:26:44, 1, 0,  , 1, 0,  , 3, 0,  , 3988, 398.8,  , 0, 0,  , 0, 0,  , 0, 0, FALSE, 0, 0,  , 0, 0,  , 117, 1.17,  , 5, 0, UTO_MODE, 19, 0,  , 2, 0, RM_MODE, 1001, 0,  , 1, 0, VATC A, 201, 0,  , 1, 0,  , 7490, 0,  , 0, 0,  , 3, 0,  , 
20/05/2019 12:26:44, 1, 0,  , 1, 0,  , 3, 0,  , 3988, 398.8,  , 0, 0,  , 0, 0,  , 0, 0, FALSE, 0, 0,  , 0, 0,  , 117, 1.17,  , 5, 0, UTO_MODE, 19, 0,  , 2, 0, RM_MODE, 1001, 0,  , 1, 0, VATC A, 201, 0,  , 1, 0,  , 7490, 0,  , 0, 0,  , 3, 0,  , 
