Date Time, DTL NP_Reader_Message, , , DTL Position_System_Failure_Reason, , , DTL NPR_Message_Sent_Cntr, , , DTL NP_Received_Cntr, , , DTL NP_Invalid_Cntr, , , DTL NPR_Serial_Port_Rx_Count, , , DTL NPR_Serial_Port_Rx_Length, , , Event Name, 
, Raw Value , Calc Value , Enum/Bitmap , Raw Value , Calc Value , Enum/Bitmap , Raw Value , Calc Value , Enum/Bitmap , Raw Value , Calc Value , Enum/Bitmap , Raw Value , Calc Value , Enum/Bitmap , Raw Value , Calc Value , Enum/Bitmap , Raw Value , Calc Value , Enum/Bitmap , 
14/06/2019 11:00:51, 1, 0, Tag Read, 6, 0, NO_REFERENCE_LOCATION, 0, 0,  , 24, 0,  , 1, 0,  , 34, 0,  , 17, 0,  , 
14/06/2019 11:00:52, 1, 0, Tag Read, 6, 0, NO_REFERENCE_LOCATION, 0, 0,  , 24, 0,  , 1, 0,  , 34, 0,  , 17, 0,  , 
14/06/2019 11:00:52, 1, 0, Tag Read, 6, 0, NO_REFERENCE_LOCATION, 0, 0,  , 24, 0,  , 1, 0,  , 34, 0,  , 17, 0,  , 
14/06/2019 11:00:52, 1, 0, Tag Read, 6, 0, NO_REFERENCE_LOCATION, 0, 0,  , 24, 0,  , 1, 0,  , 34, 0,  , 17, 0,  , 
14/06/2019 11:00:52, 1, 0, Tag Read, 6, 0, NO_REFERENCE_LOCATION, 0, 0,  , 24, 0,  , 1, 0,  , 34, 0,  , 17, 0,  , 
14/06/2019 11:00:52, 1, 0, Tag Read, 6, 0, NO_REFERENCE_LOCATION, 0, 0,  , 24, 0,  , 1, 0,  , 34, 0,  , 17, 0,  , 
14/06/2019 11:00:52, 1, 0, Tag Read, 6, 0, NO_REFERENCE_LOCATION, 0, 0,  , 24, 0,  , 1, 0,  , 34, 0,  , 17, 0,  , 
14/06/2019 11:00:52, 1, 0, Tag Read, 6, 0, NO_REFERENCE_LOCATION, 0, 0,  , 24, 0,  , 1, 0,  , 34, 0,  , 17, 0,  , 
14/06/2019 11:00:52, 1, 0, Tag Read, 6, 0, NO_REFERENCE_LOCATION, 0, 0,  , 24, 0,  , 1, 0,  , 34, 0,  , 17, 0,  , 
14/06/2019 11:00:53, 1, 0, Tag Read, 6, 0, NO_REFERENCE_LOCATION, 0, 0,  , 24, 0,  , 1, 0,  , 34, 0,  , 17, 0,  , 
14/06/2019 11:00:53, 1, 0, Tag Read, 6, 0, NO_REFERENCE_LOCATION, 0, 0,  , 24, 0,  , 1, 0,  , 34, 0,  , 17, 0,  , 
14/06/2019 11:00:53, 1, 0, Tag Read, 6, 0, NO_REFERENCE_LOCATION, 0, 0,  , 24, 0,  , 1, 0,  , 34, 0,  , 17, 0,  , 
14/06/2019 11:00:53, 1, 0, Tag Read, 6, 0, NO_REFERENCE_LOCATION, 0, 0,  , 24, 0,  , 1, 0,  , 34, 0,  , 17, 0,  , 
14/06/2019 11:00:53, 1, 0, Tag Read, 6, 0, NO_REFERENCE_LOCATION, 0, 0,  , 24, 0,  , 1, 0,  , 34, 0,  , 17, 0,  , 
14/06/2019 11:00:53, 1, 0, Tag Read, 6, 0, NO_REFERENCE_LOCATION, 0, 0,  , 24, 0,  , 1, 0,  , 34, 0,  , 17, 0,  , 
14/06/2019 11:00:53, 1, 0, Tag Read, 6, 0, NO_REFERENCE_LOCATION, 0, 0,  , 24, 0,  , 1, 0,  , 34, 0,  , 17, 0,  , 
14/06/2019 11:00:54, 1, 0, Tag Read, 6, 0, NO_REFERENCE_LOCATION, 0, 0,  , 24, 0,  , 1, 0,  , 34, 0,  , 17, 0,  , 
14/06/2019 11:00:54, 1, 0, Tag Read, 6, 0, NO_REFERENCE_LOCATION, 0, 0,  , 24, 0,  , 1, 0,  , 34, 0,  , 17, 0,  , 
14/06/2019 11:00:54, 1, 0, Tag Read, 6, 0, NO_REFERENCE_LOCATION, 0, 0,  , 24, 0,  , 1, 0,  , 34, 0,  , 17, 0,  , 
14/06/2019 11:00:54, 1, 0, Tag Read, 6, 0, NO_REFERENCE_LOCATION, 0, 0,  , 24, 0,  , 1, 0,  , 34, 0,  , 17, 0,  , 
14/06/2019 11:00:54, 1, 0, Tag Read, 6, 0, NO_REFERENCE_LOCATION, 0, 0,  , 24, 0,  , 1, 0,  , 34, 0,  , 17, 0,  , 
14/06/2019 11:00:54, 1, 0, Tag Read, 6, 0, NO_REFERENCE_LOCATION, 0, 0,  , 24, 0,  , 1, 0,  , 34, 0,  , 17, 0,  , 
14/06/2019 11:00:54, 1, 0, Tag Read, 6, 0, NO_REFERENCE_LOCATION, 0, 0,  , 24, 0,  , 1, 0,  , 34, 0,  , 17, 0,  , 
14/06/2019 11:00:54, 1, 0, Tag Read, 6, 0, NO_REFERENCE_LOCATION, 0, 0,  , 24, 0,  , 1, 0,  , 34, 0,  , 17, 0,  , 
14/06/2019 11:00:55, 1, 0, Tag Read, 6, 0, NO_REFERENCE_LOCATION, 0, 0,  , 24, 0,  , 1, 0,  , 34, 0,  , 17, 0,  , 
14/06/2019 11:00:55, 0, 0, No Msg, 6, 0, NO_REFERENCE_LOCATION, 0, 0,  , 24, 0,  , 1, 0,  , 34, 0,  , 17, 0,  , 
14/06/2019 11:00:55, 3, 0, Garbled, 6, 0, NO_REFERENCE_LOCATION, 0, 0,  , 24, 0,  , 1, 0,  , 35, 0,  , 14, 0,  , 
14/06/2019 11:00:55, 3, 0, Garbled, 6, 0, NO_REFERENCE_LOCATION, 0, 0,  , 24, 0,  , 1, 0,  , 35, 0,  , 14, 0,  , 
14/06/2019 11:00:55, 1, 0, Tag Read, 6, 0, NO_REFERENCE_LOCATION, 0, 0,  , 25, 0,  , 1, 0,  , 36, 0,  , 17, 0,  , 
14/06/2019 11:00:55, 1, 0, Tag Read, 6, 0, NO_REFERENCE_LOCATION, 0, 0,  , 25, 0,  , 1, 0,  , 36, 0,  , 17, 0,  , 
14/06/2019 11:00:55, 1, 0, Tag Read, 6, 0, NO_REFERENCE_LOCATION, 0, 0,  , 25, 0,  , 1, 0,  , 36, 0,  , 17, 0,  , 
14/06/2019 11:00:55, 1, 0, Tag Read, 6, 0, NO_REFERENCE_LOCATION, 0, 0,  , 25, 0,  , 1, 0,  , 36, 0,  , 17, 0,  , 
14/06/2019 11:00:56, 1, 0, Tag Read, 6, 0, NO_REFERENCE_LOCATION, 0, 0,  , 25, 0,  , 1, 0,  , 36, 0,  , 17, 0,  , 
14/06/2019 11:00:56, 1, 0, Tag Read, 6, 0, NO_REFERENCE_LOCATION, 0, 0,  , 25, 0,  , 1, 0,  , 36, 0,  , 17, 0,  , 
14/06/2019 11:00:56, 1, 0, Tag Read, 6, 0, NO_REFERENCE_LOCATION, 0, 0,  , 25, 0,  , 1, 0,  , 36, 0,  , 17, 0,  , 
14/06/2019 11:00:56, 1, 0, Tag Read, 6, 0, NO_REFERENCE_LOCATION, 0, 0,  , 25, 0,  , 1, 0,  , 36, 0,  , 17, 0,  , 
14/06/2019 11:00:56, 1, 0, Tag Read, 6, 0, NO_REFERENCE_LOCATION, 0, 0,  , 25, 0,  , 1, 0,  , 36, 0,  , 17, 0,  , 
14/06/2019 11:00:56, 1, 0, Tag Read, 6, 0, NO_REFERENCE_LOCATION, 0, 0,  , 25, 0,  , 1, 0,  , 36, 0,  , 17, 0,  , 
14/06/2019 11:00:56, 1, 0, Tag Read, 6, 0, NO_REFERENCE_LOCATION, 0, 0,  , 25, 0,  , 1, 0,  , 36, 0,  , 17, 0,  , 
14/06/2019 11:00:56, 1, 0, Tag Read, 6, 0, NO_REFERENCE_LOCATION, 0, 0,  , 25, 0,  , 1, 0,  , 36, 0,  , 17, 0,  , 
14/06/2019 11:00:57, 1, 0, Tag Read, 6, 0, NO_REFERENCE_LOCATION, 0, 0,  , 25, 0,  , 1, 0,  , 36, 0,  , 17, 0,  , 
14/06/2019 11:00:57, 1, 0, Tag Read, 6, 0, NO_REFERENCE_LOCATION, 0, 0,  , 25, 0,  , 1, 0,  , 36, 0,  , 17, 0,  , 
14/06/2019 11:00:57, 1, 0, Tag Read, 6, 0, NO_REFERENCE_LOCATION, 0, 0,  , 25, 0,  , 1, 0,  , 36, 0,  , 17, 0,  , 
14/06/2019 11:00:57, 1, 0, Tag Read, 6, 0, NO_REFERENCE_LOCATION, 0, 0,  , 25, 0,  , 1, 0,  , 36, 0,  , 17, 0,  , 
14/06/2019 11:00:57, 1, 0, Tag Read, 6, 0, NO_REFERENCE_LOCATION, 0, 0,  , 25, 0,  , 1, 0,  , 36, 0,  , 17, 0,  , 
14/06/2019 11:00:57, 1, 0, Tag Read, 6, 0, NO_REFERENCE_LOCATION, 0, 0,  , 25, 0,  , 1, 0,  , 36, 0,  , 17, 0,  , 
14/06/2019 11:00:57, 1, 0, Tag Read, 6, 0, NO_REFERENCE_LOCATION, 0, 0,  , 25, 0,  , 1, 0,  , 36, 0,  , 17, 0,  , 
14/06/2019 11:00:57, 1, 0, Tag Read, 6, 0, NO_REFERENCE_LOCATION, 0, 0,  , 25, 0,  , 1, 0,  , 36, 0,  , 17, 0,  , 
14/06/2019 11:00:58, 1, 0, Tag Read, 6, 0, NO_REFERENCE_LOCATION, 0, 0,  , 25, 0,  , 1, 0,  , 36, 0,  , 17, 0,  , 
14/06/2019 11:00:58, 1, 0, Tag Read, 6, 0, NO_REFERENCE_LOCATION, 0, 0,  , 25, 0,  , 1, 0,  , 36, 0,  , 17, 0,  , 
14/06/2019 11:00:58, 1, 0, Tag Read, 6, 0, NO_REFERENCE_LOCATION, 0, 0,  , 25, 0,  , 1, 0,  , 36, 0,  , 17, 0,  , 
14/06/2019 11:00:58, 1, 0, Tag Read, 6, 0, NO_REFERENCE_LOCATION, 0, 0,  , 26, 0,  , 1, 0,  , 37, 0,  , 17, 0,  , 
14/06/2019 11:00:58, 1, 0, Tag Read, 6, 0, NO_REFERENCE_LOCATION, 0, 0,  , 26, 0,  , 1, 0,  , 37, 0,  , 17, 0,  , 
14/06/2019 11:00:58, 1, 0, Tag Read, 6, 0, NO_REFERENCE_LOCATION, 0, 0,  , 26, 0,  , 1, 0,  , 37, 0,  , 17, 0,  , 
14/06/2019 11:00:58, 1, 0, Tag Read, 6, 0, NO_REFERENCE_LOCATION, 0, 0,  , 26, 0,  , 1, 0,  , 37, 0,  , 17, 0,  , 
14/06/2019 11:00:58, 1, 0, Tag Read, 6, 0, NO_REFERENCE_LOCATION, 0, 0,  , 26, 0,  , 1, 0,  , 37, 0,  , 17, 0,  , 
14/06/2019 11:00:59, 1, 0, Tag Read, 6, 0, NO_REFERENCE_LOCATION, 0, 0,  , 26, 0,  , 1, 0,  , 37, 0,  , 17, 0,  , 
14/06/2019 11:00:59, 1, 0, Tag Read, 6, 0, NO_REFERENCE_LOCATION, 0, 0,  , 26, 0,  , 1, 0,  , 37, 0,  , 17, 0,  , 
14/06/2019 11:00:59, 1, 0, Tag Read, 6, 0, NO_REFERENCE_LOCATION, 0, 0,  , 26, 0,  , 1, 0,  , 37, 0,  , 17, 0,  , 
14/06/2019 11:00:59, 1, 0, Tag Read, 6, 0, NO_REFERENCE_LOCATION, 0, 0,  , 26, 0,  , 1, 0,  , 37, 0,  , 17, 0,  , 
14/06/2019 11:00:59, 1, 0, Tag Read, 6, 0, NO_REFERENCE_LOCATION, 0, 0,  , 26, 0,  , 1, 0,  , 37, 0,  , 17, 0,  , 
14/06/2019 11:00:59, 1, 0, Tag Read, 6, 0, NO_REFERENCE_LOCATION, 0, 0,  , 26, 0,  , 1, 0,  , 37, 0,  , 17, 0,  , 
14/06/2019 11:00:59, 1, 0, Tag Read, 6, 0, NO_REFERENCE_LOCATION, 0, 0,  , 26, 0,  , 1, 0,  , 37, 0,  , 17, 0,  , 
14/06/2019 11:00:59, 1, 0, Tag Read, 6, 0, NO_REFERENCE_LOCATION, 0, 0,  , 26, 0,  , 1, 0,  , 37, 0,  , 17, 0,  , 
14/06/2019 11:01:00, 1, 0, Tag Read, 6, 0, NO_REFERENCE_LOCATION, 0, 0,  , 26, 0,  , 1, 0,  , 37, 0,  , 17, 0,  , 
14/06/2019 11:01:00, 1, 0, Tag Read, 6, 0, NO_REFERENCE_LOCATION, 0, 0,  , 26, 0,  , 1, 0,  , 37, 0,  , 17, 0,  , 
14/06/2019 11:01:00, 1, 0, Tag Read, 6, 0, NO_REFERENCE_LOCATION, 0, 0,  , 26, 0,  , 1, 0,  , 37, 0,  , 17, 0,  , 
14/06/2019 11:01:00, 1, 0, Tag Read, 6, 0, NO_REFERENCE_LOCATION, 0, 0,  , 26, 0,  , 1, 0,  , 37, 0,  , 17, 0,  , 
14/06/2019 11:01:00, 1, 0, Tag Read, 6, 0, NO_REFERENCE_LOCATION, 0, 0,  , 26, 0,  , 1, 0,  , 37, 0,  , 17, 0,  , 
14/06/2019 11:01:00, 1, 0, Tag Read, 6, 0, NO_REFERENCE_LOCATION, 0, 0,  , 26, 0,  , 1, 0,  , 37, 0,  , 17, 0,  , 
14/06/2019 11:01:00, 1, 0, Tag Read, 6, 0, NO_REFERENCE_LOCATION, 0, 0,  , 26, 0,  , 1, 0,  , 37, 0,  , 17, 0,  , 
14/06/2019 11:01:00, 1, 0, Tag Read, 6, 0, NO_REFERENCE_LOCATION, 0, 0,  , 26, 0,  , 1, 0,  , 37, 0,  , 17, 0,  , 
14/06/2019 11:01:01, 1, 0, Tag Read, 6, 0, NO_REFERENCE_LOCATION, 0, 0,  , 26, 0,  , 1, 0,  , 37, 0,  , 17, 0,  , 
14/06/2019 11:01:01, 1, 0, Tag Read, 6, 0, NO_REFERENCE_LOCATION, 0, 0,  , 26, 0,  , 1, 0,  , 37, 0,  , 17, 0,  , 
14/06/2019 11:01:01, 1, 0, Tag Read, 6, 0, NO_REFERENCE_LOCATION, 0, 0,  , 26, 0,  , 1, 0,  , 37, 0,  , 17, 0,  , 
14/06/2019 11:01:01, 1, 0, Tag Read, 6, 0, NO_REFERENCE_LOCATION, 0, 0,  , 26, 0,  , 1, 0,  , 37, 0,  , 17, 0,  , 
14/06/2019 11:01:01, 1, 0, Tag Read, 6, 0, NO_REFERENCE_LOCATION, 0, 0,  , 27, 0,  , 1, 0,  , 38, 0,  , 17, 0,  , 
14/06/2019 11:01:01, 1, 0, Tag Read, 6, 0, NO_REFERENCE_LOCATION, 0, 0,  , 27, 0,  , 1, 0,  , 38, 0,  , 17, 0,  , 
14/06/2019 11:01:01, 1, 0, Tag Read, 6, 0, NO_REFERENCE_LOCATION, 0, 0,  , 27, 0,  , 1, 0,  , 38, 0,  , 17, 0,  , 
14/06/2019 11:01:01, 1, 0, Tag Read, 6, 0, NO_REFERENCE_LOCATION, 0, 0,  , 27, 0,  , 1, 0,  , 38, 0,  , 17, 0,  , 
14/06/2019 11:01:02, 1, 0, Tag Read, 6, 0, NO_REFERENCE_LOCATION, 0, 0,  , 28, 0,  , 1, 0,  , 39, 0,  , 17, 0,  , 
14/06/2019 11:01:02, 1, 0, Tag Read, 6, 0, NO_REFERENCE_LOCATION, 0, 0,  , 28, 0,  , 1, 0,  , 39, 0,  , 17, 0,  , 
14/06/2019 11:01:02, 1, 0, Tag Read, 6, 0, NO_REFERENCE_LOCATION, 0, 0,  , 28, 0,  , 1, 0,  , 39, 0,  , 17, 0,  , 
14/06/2019 11:01:02, 1, 0, Tag Read, 6, 0, NO_REFERENCE_LOCATION, 0, 0,  , 28, 0,  , 1, 0,  , 39, 0,  , 17, 0,  , 
14/06/2019 11:01:02, 1, 0, Tag Read, 6, 0, NO_REFERENCE_LOCATION, 0, 0,  , 28, 0,  , 1, 0,  , 39, 0,  , 17, 0,  , 
14/06/2019 11:01:02, 1, 0, Tag Read, 6, 0, NO_REFERENCE_LOCATION, 0, 0,  , 28, 0,  , 1, 0,  , 39, 0,  , 17, 0,  , 
14/06/2019 11:01:02, 1, 0, Tag Read, 6, 0, NO_REFERENCE_LOCATION, 0, 0,  , 28, 0,  , 1, 0,  , 39, 0,  , 17, 0,  , 
14/06/2019 11:01:02, 1, 0, Tag Read, 6, 0, NO_REFERENCE_LOCATION, 0, 0,  , 28, 0,  , 1, 0,  , 39, 0,  , 17, 0,  , 
14/06/2019 11:01:03, 1, 0, Tag Read, 6, 0, NO_REFERENCE_LOCATION, 0, 0,  , 29, 0,  , 1, 0,  , 40, 0,  , 17, 0,  , 
14/06/2019 11:01:03, 1, 0, Tag Read, 6, 0, NO_REFERENCE_LOCATION, 0, 0,  , 29, 0,  , 1, 0,  , 40, 0,  , 17, 0,  , 
14/06/2019 11:01:03, 1, 0, Tag Read, 6, 0, NO_REFERENCE_LOCATION, 0, 0,  , 29, 0,  , 1, 0,  , 40, 0,  , 17, 0,  , 
14/06/2019 11:01:03, 1, 0, Tag Read, 6, 0, NO_REFERENCE_LOCATION, 0, 0,  , 29, 0,  , 1, 0,  , 40, 0,  , 17, 0,  , 
14/06/2019 11:01:03, 1, 0, Tag Read, 6, 0, NO_REFERENCE_LOCATION, 0, 0,  , 30, 0,  , 1, 0,  , 41, 0,  , 17, 0,  , 
14/06/2019 11:01:03, 1, 0, Tag Read, 6, 0, NO_REFERENCE_LOCATION, 0, 0,  , 30, 0,  , 1, 0,  , 41, 0,  , 17, 0,  , 
14/06/2019 11:01:03, 1, 0, Tag Read, 6, 0, NO_REFERENCE_LOCATION, 0, 0,  , 30, 0,  , 1, 0,  , 41, 0,  , 17, 0,  , 
14/06/2019 11:01:03, 1, 0, Tag Read, 6, 0, NO_REFERENCE_LOCATION, 0, 0,  , 30, 0,  , 1, 0,  , 41, 0,  , 17, 0,  , 
14/06/2019 11:01:04, 1, 0, Tag Read, 6, 0, NO_REFERENCE_LOCATION, 0, 0,  , 30, 0,  , 1, 0,  , 41, 0,  , 17, 0,  , 
14/06/2019 11:01:04, 1, 0, Tag Read, 6, 0, NO_REFERENCE_LOCATION, 0, 0,  , 30, 0,  , 1, 0,  , 41, 0,  , 17, 0,  , 
14/06/2019 11:01:04, 1, 0, Tag Read, 6, 0, NO_REFERENCE_LOCATION, 0, 0,  , 30, 0,  , 1, 0,  , 41, 0,  , 17, 0,  , 
14/06/2019 11:01:04, 1, 0, Tag Read, 6, 0, NO_REFERENCE_LOCATION, 0, 0,  , 30, 0,  , 1, 0,  , 41, 0,  , 17, 0,  , 
14/06/2019 11:01:04, 1, 0, Tag Read, 6, 0, NO_REFERENCE_LOCATION, 0, 0,  , 30, 0,  , 1, 0,  , 41, 0,  , 17, 0,  , 
14/06/2019 11:01:04, 1, 0, Tag Read, 6, 0, NO_REFERENCE_LOCATION, 0, 0,  , 30, 0,  , 1, 0,  , 41, 0,  , 17, 0,  , 
14/06/2019 11:01:04, 1, 0, Tag Read, 6, 0, NO_REFERENCE_LOCATION, 0, 0,  , 30, 0,  , 1, 0,  , 41, 0,  , 17, 0,  , 
14/06/2019 11:01:04, 1, 0, Tag Read, 6, 0, NO_REFERENCE_LOCATION, 0, 0,  , 31, 0,  , 1, 0,  , 42, 0,  , 17, 0,  , 
14/06/2019 11:01:05, 1, 0, Tag Read, 6, 0, NO_REFERENCE_LOCATION, 0, 0,  , 31, 0,  , 1, 0,  , 42, 0,  , 17, 0,  , 
14/06/2019 11:01:05, 1, 0, Tag Read, 6, 0, NO_REFERENCE_LOCATION, 0, 0,  , 31, 0,  , 1, 0,  , 42, 0,  , 17, 0,  , 
14/06/2019 11:01:05, 0, 0, No Msg, 6, 0, NO_REFERENCE_LOCATION, 0, 0,  , 31, 0,  , 1, 0,  , 42, 0,  , 17, 0,  , 
14/06/2019 11:01:05, 1, 0, Tag Read, 6, 0, NO_REFERENCE_LOCATION, 0, 0,  , 32, 0,  , 1, 0,  , 43, 0,  , 17, 0,  , 
14/06/2019 11:01:05, 1, 0, Tag Read, 6, 0, NO_REFERENCE_LOCATION, 0, 0,  , 32, 0,  , 1, 0,  , 43, 0,  , 17, 0,  , 
14/06/2019 11:01:05, 1, 0, Tag Read, 6, 0, NO_REFERENCE_LOCATION, 0, 0,  , 32, 0,  , 1, 0,  , 43, 0,  , 17, 0,  , 
14/06/2019 11:01:05, 1, 0, Tag Read, 6, 0, NO_REFERENCE_LOCATION, 0, 0,  , 32, 0,  , 1, 0,  , 43, 0,  , 17, 0,  , 
14/06/2019 11:01:06, 1, 0, Tag Read, 6, 0, NO_REFERENCE_LOCATION, 0, 0,  , 32, 0,  , 1, 0,  , 43, 0,  , 17, 0,  , 
14/06/2019 11:01:06, 1, 0, Tag Read, 6, 0, NO_REFERENCE_LOCATION, 0, 0,  , 32, 0,  , 1, 0,  , 43, 0,  , 17, 0,  , 
14/06/2019 11:01:06, 1, 0, Tag Read, 6, 0, NO_REFERENCE_LOCATION, 0, 0,  , 32, 0,  , 1, 0,  , 43, 0,  , 17, 0,  , 
14/06/2019 11:01:06, 1, 0, Tag Read, 6, 0, NO_REFERENCE_LOCATION, 0, 0,  , 33, 0,  , 1, 0,  , 44, 0,  , 17, 0,  , 
14/06/2019 11:01:06, 1, 0, Tag Read, 6, 0, NO_REFERENCE_LOCATION, 0, 0,  , 33, 0,  , 1, 0,  , 44, 0,  , 17, 0,  , 
14/06/2019 11:01:06, 1, 0, Tag Read, 6, 0, NO_REFERENCE_LOCATION, 0, 0,  , 33, 0,  , 1, 0,  , 44, 0,  , 17, 0,  , 
14/06/2019 11:01:06, 1, 0, Tag Read, 6, 0, NO_REFERENCE_LOCATION, 0, 0,  , 33, 0,  , 1, 0,  , 44, 0,  , 17, 0,  , 
14/06/2019 11:01:06, 1, 0, Tag Read, 6, 0, NO_REFERENCE_LOCATION, 0, 0,  , 34, 0,  , 1, 0,  , 45, 0,  , 17, 0,  , 
14/06/2019 11:01:07, 1, 0, Tag Read, 6, 0, NO_REFERENCE_LOCATION, 0, 0,  , 34, 0,  , 1, 0,  , 45, 0,  , 17, 0,  , 
14/06/2019 11:01:07, 1, 0, Tag Read, 6, 0, NO_REFERENCE_LOCATION, 0, 0,  , 34, 0,  , 1, 0,  , 45, 0,  , 17, 0,  , 
14/06/2019 11:01:07, 1, 0, Tag Read, 6, 0, NO_REFERENCE_LOCATION, 0, 0,  , 34, 0,  , 1, 0,  , 45, 0,  , 17, 0,  , 
14/06/2019 11:01:07, 1, 0, Tag Read, 6, 0, NO_REFERENCE_LOCATION, 0, 0,  , 34, 0,  , 1, 0,  , 45, 0,  , 17, 0,  , 
14/06/2019 11:01:07, 1, 0, Tag Read, 6, 0, NO_REFERENCE_LOCATION, 0, 0,  , 34, 0,  , 1, 0,  , 45, 0,  , 17, 0,  , 
14/06/2019 11:01:07, 1, 0, Tag Read, 6, 0, NO_REFERENCE_LOCATION, 0, 0,  , 34, 0,  , 1, 0,  , 45, 0,  , 17, 0,  , 
14/06/2019 11:01:07, 1, 0, Tag Read, 6, 0, NO_REFERENCE_LOCATION, 0, 0,  , 34, 0,  , 1, 0,  , 45, 0,  , 17, 0,  , 
14/06/2019 11:01:07, 1, 0, Tag Read, 6, 0, NO_REFERENCE_LOCATION, 0, 0,  , 34, 0,  , 1, 0,  , 45, 0,  , 17, 0,  , 
14/06/2019 11:01:08, 1, 0, Tag Read, 6, 0, NO_REFERENCE_LOCATION, 0, 0,  , 34, 0,  , 1, 0,  , 45, 0,  , 17, 0,  , 
14/06/2019 11:01:08, 1, 0, Tag Read, 6, 0, NO_REFERENCE_LOCATION, 0, 0,  , 34, 0,  , 1, 0,  , 45, 0,  , 17, 0,  , 
14/06/2019 11:01:08, 1, 0, Tag Read, 6, 0, NO_REFERENCE_LOCATION, 0, 0,  , 35, 0,  , 1, 0,  , 46, 0,  , 17, 0,  , 
14/06/2019 11:01:08, 1, 0, Tag Read, 6, 0, NO_REFERENCE_LOCATION, 0, 0,  , 35, 0,  , 1, 0,  , 46, 0,  , 17, 0,  , 
14/06/2019 11:01:08, 1, 0, Tag Read, 6, 0, NO_REFERENCE_LOCATION, 0, 0,  , 35, 0,  , 1, 0,  , 46, 0,  , 17, 0,  , 
14/06/2019 11:01:08, 1, 0, Tag Read, 6, 0, NO_REFERENCE_LOCATION, 0, 0,  , 35, 0,  , 1, 0,  , 46, 0,  , 17, 0,  , 
14/06/2019 11:01:08, 1, 0, Tag Read, 6, 0, NO_REFERENCE_LOCATION, 0, 0,  , 35, 0,  , 1, 0,  , 46, 0,  , 17, 0,  , 
14/06/2019 11:01:08, 1, 0, Tag Read, 6, 0, NO_REFERENCE_LOCATION, 0, 0,  , 36, 0,  , 1, 0,  , 47, 0,  , 17, 0,  , 
14/06/2019 11:01:09, 1, 0, Tag Read, 6, 0, NO_REFERENCE_LOCATION, 0, 0,  , 36, 0,  , 1, 0,  , 47, 0,  , 17, 0,  , 
14/06/2019 11:01:09, 1, 0, Tag Read, 6, 0, NO_REFERENCE_LOCATION, 0, 0,  , 36, 0,  , 1, 0,  , 47, 0,  , 17, 0,  , 
14/06/2019 11:01:09, 1, 0, Tag Read, 6, 0, NO_REFERENCE_LOCATION, 0, 0,  , 36, 0,  , 1, 0,  , 47, 0,  , 17, 0,  , 
14/06/2019 11:01:09, 1, 0, Tag Read, 6, 0, NO_REFERENCE_LOCATION, 0, 0,  , 36, 0,  , 1, 0,  , 47, 0,  , 17, 0,  , 
14/06/2019 11:01:09, 1, 0, Tag Read, 6, 0, NO_REFERENCE_LOCATION, 0, 0,  , 36, 0,  , 1, 0,  , 47, 0,  , 17, 0,  , 
14/06/2019 11:01:09, 1, 0, Tag Read, 6, 0, NO_REFERENCE_LOCATION, 0, 0,  , 37, 0,  , 1, 0,  , 48, 0,  , 17, 0,  , 
14/06/2019 11:01:09, 1, 0, Tag Read, 6, 0, NO_REFERENCE_LOCATION, 0, 0,  , 37, 0,  , 1, 0,  , 48, 0,  , 17, 0,  , 
14/06/2019 11:01:09, 1, 0, Tag Read, 6, 0, NO_REFERENCE_LOCATION, 0, 0,  , 37, 0,  , 1, 0,  , 48, 0,  , 17, 0,  , 
14/06/2019 11:01:10, 1, 0, Tag Read, 6, 0, NO_REFERENCE_LOCATION, 0, 0,  , 37, 0,  , 1, 0,  , 48, 0,  , 17, 0,  , 
14/06/2019 11:01:10, 1, 0, Tag Read, 6, 0, NO_REFERENCE_LOCATION, 0, 0,  , 38, 0,  , 1, 0,  , 49, 0,  , 17, 0,  , 
14/06/2019 11:01:10, 1, 0, Tag Read, 6, 0, NO_REFERENCE_LOCATION, 0, 0,  , 38, 0,  , 1, 0,  , 49, 0,  , 17, 0,  , 
14/06/2019 11:01:10, 1, 0, Tag Read, 6, 0, NO_REFERENCE_LOCATION, 0, 0,  , 38, 0,  , 1, 0,  , 49, 0,  , 17, 0,  , 
14/06/2019 11:01:10, 1, 0, Tag Read, 6, 0, NO_REFERENCE_LOCATION, 0, 0,  , 38, 0,  , 1, 0,  , 49, 0,  , 17, 0,  , 
14/06/2019 11:01:10, 1, 0, Tag Read, 6, 0, NO_REFERENCE_LOCATION, 0, 0,  , 38, 0,  , 1, 0,  , 49, 0,  , 17, 0,  , 
14/06/2019 11:01:10, 1, 0, Tag Read, 6, 0, NO_REFERENCE_LOCATION, 0, 0,  , 38, 0,  , 1, 0,  , 49, 0,  , 17, 0,  , 
14/06/2019 11:01:10, 1, 0, Tag Read, 6, 0, NO_REFERENCE_LOCATION, 0, 0,  , 38, 0,  , 1, 0,  , 49, 0,  , 17, 0,  , 
14/06/2019 11:01:11, 1, 0, Tag Read, 6, 0, NO_REFERENCE_LOCATION, 0, 0,  , 38, 0,  , 1, 0,  , 49, 0,  , 17, 0,  , 
14/06/2019 11:01:11, 1, 0, Tag Read, 6, 0, NO_REFERENCE_LOCATION, 0, 0,  , 38, 0,  , 1, 0,  , 49, 0,  , 17, 0,  , 
